event_id,order_id,estacion,ts_inicio,ts_fin,duracion_real_min,turno
PRD00001436,ORD000359,EOL,2025-01-12 04:58:00,2025-01-12 05:45:00,47,C
PRD00001437,ORD000360,BODY,2025-01-11 13:08:00,2025-01-11 15:14:00,126,A
PRD00001438,ORD000360,PAINT,2025-01-11 15:28:00,2025-01-11 16:46:00,78,B
PRD00001439,ORD000360,ASSEMBLY,2025-01-11 16:50:00,2025-01-11 20:12:00,202,B
PRD00001440,ORD000360,EOL,2025-01-11 20:25:00,2025-01-11 21:17:00,52,B
PRD00001441,ORD000361,BODY,2025-01-11 17:44:00,2025-01-11 19:12:00,88,B
PRD00001442,ORD000361,PAINT,2025-01-11 19:19:00,2025-01-11 21:11:00,112,B
PRD00001443,ORD000361,ASSEMBLY,2025-01-11 21:24:00,2025-01-11 23:33:00,129,B
PRD00001444,ORD000361,EOL,2025-01-11 23:43:00,2025-01-12 00:08:00,25,C
PRD00001445,ORD000362,BODY,2025-01-11 23:23:00,2025-01-12 00:47:00,84,C
PRD00001446,ORD000362,PAINT,2025-01-12 00:52:00,2025-01-12 02:43:00,111,C
PRD00001447,ORD000362,ASSEMBLY,2025-01-12 02:51:00,2025-01-12 07:17:00,266,C
PRD00001448,ORD000362,EOL,2025-01-12 07:27:00,2025-01-12 08:19:00,52,A
PRD00001449,ORD000363,BODY,2025-01-11 21:37:00,2025-01-11 23:28:00,111,B
PRD00001450,ORD000363,PAINT,2025-01-11 23:39:00,2025-01-12 01:25:00,106,C
PRD00001451,ORD000363,ASSEMBLY,2025-01-12 01:40:00,2025-01-12 05:32:00,232,C
PRD00001452,ORD000363,EOL,2025-01-12 05:46:00,2025-01-12 06:29:00,43,C
PRD00001453,ORD000364,BODY,2025-01-11 22:21:00,2025-01-11 23:51:00,90,C
PRD00001454,ORD000364,PAINT,2025-01-12 00:06:00,2025-01-12 01:46:00,100,C
PRD00001455,ORD000364,ASSEMBLY,2025-01-12 01:51:00,2025-01-12 05:23:00,212,C
PRD00001456,ORD000364,EOL,2025-01-12 05:44:00,2025-01-12 06:25:00,41,C
PRD00001457,ORD000365,BODY,2025-01-11 22:30:00,2025-01-12 00:25:00,115,C
PRD00001458,ORD000365,PAINT,2025-01-12 00:32:00,2025-01-12 02:06:00,94,C
PRD00001459,ORD000365,ASSEMBLY,2025-01-12 02:26:00,2025-01-12 06:01:00,215,C
PRD00001460,ORD000365,EOL,2025-01-12 06:08:00,2025-01-12 06:52:00,44,A
PRD00001461,ORD000366,BODY,2025-01-11 18:08:00,2025-01-11 19:27:00,79,B
PRD00001462,ORD000366,PAINT,2025-01-11 19:40:00,2025-01-11 21:24:00,104,B
PRD00001463,ORD000366,ASSEMBLY,2025-01-11 21:44:00,2025-01-12 00:42:00,178,B
PRD00001464,ORD000366,EOL,2025-01-12 00:51:00,2025-01-12 01:40:00,49,C
PRD00001465,ORD000367,BODY,2025-01-11 23:53:00,2025-01-12 01:37:00,104,C
PRD00001466,ORD000367,PAINT,2025-01-12 01:55:00,2025-01-12 03:39:00,104,C
PRD00001467,ORD000367,ASSEMBLY,2025-01-12 03:48:00,2025-01-12 07:31:00,223,C
PRD00001468,ORD000367,EOL,2025-01-12 07:37:00,2025-01-12 08:28:00,51,A
PRD00001469,ORD000368,BODY,2025-01-11 14:01:00,2025-01-11 15:24:00,83,B
PRD00001470,ORD000368,PAINT,2025-01-11 15:38:00,2025-01-11 17:25:00,107,B
PRD00001471,ORD000368,ASSEMBLY,2025-01-11 17:37:00,2025-01-11 22:07:00,270,B
PRD00001472,ORD000368,EOL,2025-01-11 22:21:00,2025-01-11 23:13:00,52,C
PRD00001473,ORD000369,BODY,2025-01-11 17:13:00,2025-01-11 19:22:00,129,B
PRD00001474,ORD000369,PAINT,2025-01-11 19:41:00,2025-01-11 21:30:00,109,B
PRD00001475,ORD000369,ASSEMBLY,2025-01-11 21:34:00,2025-01-12 00:48:00,194,B
PRD00001476,ORD000369,EOL,2025-01-12 00:55:00,2025-01-12 01:36:00,41,C
PRD00001477,ORD000370,BODY,2025-01-11 10:03:00,2025-01-11 11:50:00,107,A
PRD00001478,ORD000370,PAINT,2025-01-11 12:05:00,2025-01-11 14:20:00,135,A
PRD00001479,ORD000370,ASSEMBLY,2025-01-11 14:26:00,2025-01-11 17:49:00,203,B
PRD00001480,ORD000370,EOL,2025-01-11 18:05:00,2025-01-11 18:43:00,38,B
PRD00001481,ORD000371,BODY,2025-01-11 21:27:00,2025-01-11 23:20:00,113,B
PRD00001482,ORD000371,PAINT,2025-01-11 23:38:00,2025-01-12 01:12:00,94,C
PRD00001483,ORD000371,ASSEMBLY,2025-01-12 01:16:00,2025-01-12 05:27:00,251,C
PRD00001484,ORD000371,EOL,2025-01-12 05:40:00,2025-01-12 06:33:00,53,C
PRD00001485,ORD000372,BODY,2025-01-11 15:26:00,2025-01-11 16:55:00,89,B
PRD00001486,ORD000372,PAINT,2025-01-11 16:58:00,2025-01-11 18:35:00,97,B
PRD00001487,ORD000372,ASSEMBLY,2025-01-11 18:55:00,2025-01-11 22:46:00,231,B
PRD00001488,ORD000372,EOL,2025-01-11 22:57:00,2025-01-11 23:45:00,48,C
PRD00001489,ORD000373,BODY,2025-01-11 14:50:00,2025-01-11 16:15:00,85,B
PRD00001490,ORD000373,PAINT,2025-01-11 16:32:00,2025-01-11 18:30:00,118,B
PRD00001491,ORD000373,ASSEMBLY,2025-01-11 18:43:00,2025-01-11 21:23:00,160,B
PRD00001492,ORD000373,EOL,2025-01-11 21:44:00,2025-01-11 22:16:00,32,B
PRD00001493,ORD000374,BODY,2025-01-11 22:50:00,2025-01-12 00:50:00,120,C
PRD00001494,ORD000374,PAINT,2025-01-12 01:07:00,2025-01-12 03:08:00,121,C
PRD00001495,ORD000374,ASSEMBLY,2025-01-12 03:20:00,2025-01-12 07:11:00,231,C
PRD00001496,ORD000374,EOL,2025-01-12 07:19:00,2025-01-12 08:06:00,47,A
PRD00001497,ORD000375,BODY,2025-01-11 18:31:00,2025-01-11 20:14:00,103,B
PRD00001498,ORD000375,PAINT,2025-01-11 20:33:00,2025-01-11 22:05:00,92,B
PRD00001499,ORD000375,ASSEMBLY,2025-01-11 22:11:00,2025-01-12 02:20:00,249,C
PRD00001500,ORD000375,EOL,2025-01-12 02:33:00,2025-01-12 03:13:00,40,C
PRD00001501,ORD000376,BODY,2025-01-11 23:46:00,2025-01-12 01:41:00,115,C
PRD00001502,ORD000376,PAINT,2025-01-12 01:49:00,2025-01-12 03:26:00,97,C
PRD00001503,ORD000376,ASSEMBLY,2025-01-12 03:33:00,2025-01-12 06:18:00,165,C
PRD00001504,ORD000376,EOL,2025-01-12 06:31:00,2025-01-12 07:20:00,49,A
PRD00001505,ORD000377,BODY,2025-01-11 19:17:00,2025-01-11 20:30:00,73,B
PRD00001506,ORD000377,PAINT,2025-01-11 20:46:00,2025-01-11 22:00:00,74,B
PRD00001507,ORD000377,ASSEMBLY,2025-01-11 22:08:00,2025-01-12 01:25:00,197,C
PRD00001508,ORD000377,EOL,2025-01-12 01:34:00,2025-01-12 02:14:00,40,C
PRD00001509,ORD000378,BODY,2025-01-11 12:05:00,2025-01-11 13:32:00,87,A
PRD00001510,ORD000378,PAINT,2025-01-11 13:40:00,2025-01-11 15:16:00,96,A
PRD00001511,ORD000378,ASSEMBLY,2025-01-11 15:24:00,2025-01-11 19:00:00,216,B
PRD00001512,ORD000378,EOL,2025-01-11 19:21:00,2025-01-11 20:08:00,47,B
PRD00001513,ORD000379,BODY,2025-01-11 20:17:00,2025-01-11 21:59:00,102,B
PRD00001514,ORD000379,PAINT,2025-01-11 22:18:00,2025-01-12 00:13:00,115,C
PRD00001515,ORD000379,ASSEMBLY,2025-01-12 00:23:00,2025-01-12 02:51:00,148,C
PRD00001516,ORD000379,EOL,2025-01-12 03:06:00,2025-01-12 03:35:00,29,C
PRD00001517,ORD000380,BODY,2025-01-11 05:14:00,2025-01-11 06:21:00,67,C
PRD00001518,ORD000380,PAINT,2025-01-11 06:34:00,2025-01-11 08:29:00,115,A
PRD00001519,ORD000380,ASSEMBLY,2025-01-11 08:40:00,2025-01-11 12:37:00,237,A
PRD00001520,ORD000380,EOL,2025-01-11 12:44:00,2025-01-11 13:26:00,42,A
PRD00001521,ORD000381,BODY,2025-01-11 21:43:00,2025-01-11 23:10:00,87,B
PRD00001522,ORD000381,PAINT,2025-01-11 23:21:00,2025-01-12 01:14:00,113,C
PRD00001523,ORD000381,ASSEMBLY,2025-01-12 01:23:00,2025-01-12 05:00:00,217,C
PRD00001524,ORD000381,EOL,2025-01-12 05:06:00,2025-01-12 05:55:00,49,C
PRD00001525,ORD000382,BODY,2025-01-11 22:21:00,2025-01-11 23:41:00,80,C
PRD00001526,ORD000382,PAINT,2025-01-12 00:00:00,2025-01-12 01:51:00,111,C
PRD00001527,ORD000382,ASSEMBLY,2025-01-12 02:05:00,2025-01-12 04:38:00,153,C
PRD00001528,ORD000382,EOL,2025-01-12 04:43:00,2025-01-12 05:26:00,43,C
PRD00001529,ORD000383,BODY,2025-01-11 12:09:00,2025-01-11 13:31:00,82,A
PRD00001530,ORD000383,PAINT,2025-01-11 13:49:00,2025-01-11 15:25:00,96,A
PRD00001531,ORD000383,ASSEMBLY,2025-01-11 15:30:00,2025-01-11 19:14:00,224,B
PRD00001532,ORD000383,EOL,2025-01-11 19:35:00,2025-01-11 20:18:00,43,B
PRD00001533,ORD000384,BODY,2025-01-11 20:47:00,2025-01-11 22:10:00,83,B
PRD00001534,ORD000384,PAINT,2025-01-11 22:27:00,2025-01-12 00:11:00,104,C
PRD00001535,ORD000384,ASSEMBLY,2025-01-12 00:26:00,2025-01-12 03:42:00,196,C
PRD00001536,ORD000384,EOL,2025-01-12 03:50:00,2025-01-12 04:40:00,50,C
PRD00001537,ORD000385,BODY,2025-01-11 05:29:00,2025-01-11 07:29:00,120,C
PRD00001538,ORD000385,PAINT,2025-01-11 07:36:00,2025-01-11 09:04:00,88,A
PRD00001539,ORD000385,ASSEMBLY,2025-01-11 09:14:00,2025-01-11 12:49:00,215,A
PRD00001540,ORD000385,EOL,2025-01-11 12:53:00,2025-01-11 13:38:00,45,A
PRD00001541,ORD000386,BODY,2025-01-12 08:12:00,2025-01-12 09:51:00,99,A
PRD00001542,ORD000386,PAINT,2025-01-12 10:08:00,2025-01-12 12:20:00,132,A
PRD00001543,ORD000386,ASSEMBLY,2025-01-12 12:39:00,2025-01-12 15:51:00,192,A
PRD00001544,ORD000386,EOL,2025-01-12 15:59:00,2025-01-12 16:45:00,46,B
PRD00001545,ORD000387,BODY,2025-01-12 18:30:00,2025-01-12 20:40:00,130,B
PRD00001546,ORD000387,PAINT,2025-01-12 20:47:00,2025-01-12 22:02:00,75,B
PRD00001547,ORD000387,ASSEMBLY,2025-01-12 22:11:00,2025-01-13 01:52:00,221,C
PRD00001548,ORD000387,EOL,2025-01-13 01:56:00,2025-01-13 02:48:00,52,C
PRD00001549,ORD000388,BODY,2025-01-12 07:22:00,2025-01-12 09:28:00,126,A
PRD00001550,ORD000388,PAINT,2025-01-12 09:44:00,2025-01-12 11:36:00,112,A
PRD00001551,ORD000388,ASSEMBLY,2025-01-12 11:43:00,2025-01-12 14:35:00,172,A
PRD00001552,ORD000388,EOL,2025-01-12 14:48:00,2025-01-12 15:37:00,49,B
PRD00001553,ORD000389,BODY,2025-01-12 18:57:00,2025-01-12 20:44:00,107,B
PRD00001554,ORD000389,PAINT,2025-01-12 20:59:00,2025-01-12 23:32:00,153,B
PRD00001555,ORD000389,ASSEMBLY,2025-01-12 23:40:00,2025-01-13 03:44:00,244,C
PRD00001556,ORD000389,EOL,2025-01-13 03:52:00,2025-01-13 04:39:00,47,C
PRD00001557,ORD000390,BODY,2025-01-13 00:59:00,2025-01-13 02:32:00,93,C
PRD00001558,ORD000390,PAINT,2025-01-13 02:52:00,2025-01-13 04:48:00,116,C
PRD00001559,ORD000390,ASSEMBLY,2025-01-13 04:58:00,2025-01-13 08:43:00,225,C
PRD00001560,ORD000390,EOL,2025-01-13 08:46:00,2025-01-13 09:21:00,35,A
PRD00001561,ORD000391,BODY,2025-01-12 06:26:00,2025-01-12 07:54:00,88,A
PRD00001562,ORD000391,PAINT,2025-01-12 08:14:00,2025-01-12 10:16:00,122,A
PRD00001563,ORD000391,ASSEMBLY,2025-01-12 10:19:00,2025-01-12 13:47:00,208,A
PRD00001564,ORD000391,EOL,2025-01-12 13:56:00,2025-01-12 14:27:00,31,A
PRD00001565,ORD000392,BODY,2025-01-13 00:33:00,2025-01-13 02:20:00,107,C
PRD00001566,ORD000392,PAINT,2025-01-13 02:37:00,2025-01-13 04:35:00,118,C
PRD00001567,ORD000392,ASSEMBLY,2025-01-13 04:45:00,2025-01-13 08:23:00,218,C
PRD00001568,ORD000392,EOL,2025-01-13 08:34:00,2025-01-13 09:13:00,39,A
PRD00001569,ORD000393,BODY,2025-01-12 19:10:00,2025-01-12 21:05:00,115,B
PRD00001570,ORD000393,PAINT,2025-01-12 21:14:00,2025-01-12 22:57:00,103,B
PRD00001571,ORD000393,ASSEMBLY,2025-01-12 23:10:00,2025-01-13 03:12:00,242,C
PRD00001572,ORD000393,EOL,2025-01-13 03:20:00,2025-01-13 04:06:00,46,C
PRD00001573,ORD000394,BODY,2025-01-12 06:26:00,2025-01-12 08:12:00,106,A
PRD00001574,ORD000394,PAINT,2025-01-12 08:24:00,2025-01-12 09:39:00,75,A
PRD00001575,ORD000394,ASSEMBLY,2025-01-12 09:49:00,2025-01-12 13:10:00,201,A
PRD00001576,ORD000394,EOL,2025-01-12 13:19:00,2025-01-12 14:13:00,54,A
PRD00001577,ORD000395,BODY,2025-01-12 10:36:00,2025-01-12 12:22:00,106,A
PRD00001578,ORD000395,PAINT,2025-01-12 12:37:00,2025-01-12 14:00:00,83,A
PRD00001579,ORD000395,ASSEMBLY,2025-01-12 14:19:00,2025-01-12 18:07:00,228,B
PRD00001580,ORD000395,EOL,2025-01-12 18:24:00,2025-01-12 19:15:00,51,B
PRD00001581,ORD000396,BODY,2025-01-12 11:00:00,2025-01-12 12:41:00,101,A
PRD00001582,ORD000396,PAINT,2025-01-12 12:54:00,2025-01-12 14:19:00,85,A
PRD00001583,ORD000396,ASSEMBLY,2025-01-12 14:26:00,2025-01-12 17:49:00,203,B
PRD00001584,ORD000396,EOL,2025-01-12 17:58:00,2025-01-12 18:25:00,27,B
PRD00001585,ORD000397,BODY,2025-01-12 10:11:00,2025-01-12 11:29:00,78,A
PRD00001586,ORD000397,PAINT,2025-01-12 11:39:00,2025-01-12 13:44:00,125,A
PRD00001587,ORD000397,ASSEMBLY,2025-01-12 13:55:00,2025-01-12 18:02:00,247,A
PRD00001588,ORD000397,EOL,2025-01-12 18:10:00,2025-01-12 18:49:00,39,B
PRD00001589,ORD000398,BODY,2025-01-12 15:37:00,2025-01-12 17:41:00,124,B
PRD00001590,ORD000398,PAINT,2025-01-12 17:51:00,2025-01-12 19:03:00,72,B
PRD00001591,ORD000398,ASSEMBLY,2025-01-12 19:19:00,2025-01-12 23:53:00,274,B
PRD00001592,ORD000398,EOL,2025-01-13 00:05:00,2025-01-13 00:58:00,53,C
PRD00001593,ORD000399,BODY,2025-01-12 05:51:00,2025-01-12 07:30:00,99,C
PRD00001594,ORD000399,PAINT,2025-01-12 07:48:00,2025-01-12 09:14:00,86,A
PRD00001595,ORD000399,ASSEMBLY,2025-01-12 09:35:00,2025-01-12 12:51:00,196,A
PRD00001596,ORD000399,EOL,2025-01-12 12:58:00,2025-01-12 13:38:00,40,A
PRD00001597,ORD000400,BODY,2025-01-12 18:47:00,2025-01-12 20:11:00,84,B
PRD00001598,ORD000400,PAINT,2025-01-12 20:27:00,2025-01-12 22:05:00,98,B
PRD00001599,ORD000400,ASSEMBLY,2025-01-12 22:18:00,2025-01-13 01:43:00,205,C
PRD00001600,ORD000400,EOL,2025-01-13 01:49:00,2025-01-13 02:34:00,45,C
PRD00001601,ORD000401,BODY,2025-01-12 08:28:00,2025-01-12 09:57:00,89,A
PRD00001602,ORD000401,PAINT,2025-01-12 10:09:00,2025-01-12 11:53:00,104,A
PRD00001603,ORD000401,ASSEMBLY,2025-01-12 11:56:00,2025-01-12 15:40:00,224,A
PRD00001604,ORD000401,EOL,2025-01-12 15:45:00,2025-01-12 16:29:00,44,B
PRD00001605,ORD000402,BODY,2025-01-12 14:51:00,2025-01-12 16:39:00,108,B
PRD00001606,ORD000402,PAINT,2025-01-12 16:51:00,2025-01-12 18:39:00,108,B
PRD00001607,ORD000402,ASSEMBLY,2025-01-12 18:55:00,2025-01-12 22:13:00,198,B
PRD00001608,ORD000402,EOL,2025-01-12 22:31:00,2025-01-12 23:05:00,34,C
PRD00001609,ORD000403,BODY,2025-01-12 11:45:00,2025-01-12 13:29:00,104,A
PRD00001610,ORD000403,PAINT,2025-01-12 13:39:00,2025-01-12 15:12:00,93,A
PRD00001611,ORD000403,ASSEMBLY,2025-01-12 15:16:00,2025-01-12 18:36:00,200,B
PRD00001612,ORD000403,EOL,2025-01-12 18:56:00,2025-01-12 19:43:00,47,B
PRD00001613,ORD000404,BODY,2025-01-12 08:00:00,2025-01-12 09:06:00,66,A
PRD00001614,ORD000404,PAINT,2025-01-12 09:09:00,2025-01-12 10:49:00,100,A
PRD00001615,ORD000404,ASSEMBLY,2025-01-12 11:03:00,2025-01-12 14:25:00,202,A
PRD00001616,ORD000404,EOL,2025-01-12 14:44:00,2025-01-12 15:15:00,31,B
PRD00001617,ORD000405,BODY,2025-01-12 06:04:00,2025-01-12 07:27:00,83,A
PRD00001618,ORD000405,PAINT,2025-01-12 07:41:00,2025-01-12 09:32:00,111,A
PRD00001619,ORD000405,ASSEMBLY,2025-01-12 09:35:00,2025-01-12 13:04:00,209,A
PRD00001620,ORD000405,EOL,2025-01-12 13:21:00,2025-01-12 14:09:00,48,A
PRD00001621,ORD000406,BODY,2025-01-12 06:08:00,2025-01-12 07:38:00,90,A
PRD00001622,ORD000406,PAINT,2025-01-12 07:52:00,2025-01-12 09:46:00,114,A
PRD00001623,ORD000406,ASSEMBLY,2025-01-12 09:50:00,2025-01-12 13:19:00,209,A
PRD00001624,ORD000406,EOL,2025-01-12 13:22:00,2025-01-12 14:03:00,41,A
PRD00001625,ORD000407,BODY,2025-01-12 03:54:00,2025-01-12 05:52:00,118,C
PRD00001626,ORD000407,PAINT,2025-01-12 05:59:00,2025-01-12 07:59:00,120,C
PRD00001627,ORD000407,ASSEMBLY,2025-01-12 08:10:00,2025-01-12 12:00:00,230,A
PRD00001628,ORD000407,EOL,2025-01-12 12:08:00,2025-01-12 12:59:00,51,A
PRD00001629,ORD000408,BODY,2025-01-12 15:24:00,2025-01-12 17:00:00,96,B
PRD00001630,ORD000408,PAINT,2025-01-12 17:05:00,2025-01-12 19:27:00,142,B
PRD00001631,ORD000408,ASSEMBLY,2025-01-12 19:45:00,2025-01-12 23:10:00,205,B
PRD00001632,ORD000408,EOL,2025-01-12 23:18:00,2025-01-12 23:56:00,38,C
PRD00001633,ORD000409,BODY,2025-01-12 10:54:00,2025-01-12 12:32:00,98,A
PRD00001634,ORD000409,PAINT,2025-01-12 12:46:00,2025-01-12 14:11:00,85,A
PRD00001635,ORD000409,ASSEMBLY,2025-01-12 14:27:00,2025-01-12 16:49:00,142,B
PRD00001636,ORD000409,EOL,2025-01-12 17:00:00,2025-01-12 17:40:00,40,B
PRD00001637,ORD000410,BODY,2025-01-12 23:35:00,2025-01-13 01:26:00,111,C
PRD00001638,ORD000410,PAINT,2025-01-13 01:34:00,2025-01-13 03:44:00,130,C
PRD00001639,ORD000410,ASSEMBLY,2025-01-13 03:56:00,2025-01-13 07:44:00,228,C
PRD00001640,ORD000410,EOL,2025-01-13 07:48:00,2025-01-13 08:28:00,40,A
PRD00001641,ORD000411,BODY,2025-01-12 17:02:00,2025-01-12 18:37:00,95,B
PRD00001642,ORD000411,PAINT,2025-01-12 18:49:00,2025-01-12 20:01:00,72,B
PRD00001643,ORD000411,ASSEMBLY,2025-01-12 20:07:00,2025-01-12 23:48:00,221,B
PRD00001644,ORD000411,EOL,2025-01-12 23:51:00,2025-01-13 00:34:00,43,C
PRD00001645,ORD000412,BODY,2025-01-12 18:06:00,2025-01-12 19:43:00,97,B
PRD00001646,ORD000412,PAINT,2025-01-12 19:51:00,2025-01-12 21:27:00,96,B
PRD00001647,ORD000412,ASSEMBLY,2025-01-12 21:32:00,2025-01-13 00:59:00,207,B
PRD00001648,ORD000412,EOL,2025-01-13 01:15:00,2025-01-13 02:09:00,54,C
PRD00001649,ORD000413,BODY,2025-01-12 21:57:00,2025-01-12 23:50:00,113,B
PRD00001650,ORD000413,PAINT,2025-01-12 23:59:00,2025-01-13 01:27:00,88,C
PRD00001651,ORD000413,ASSEMBLY,2025-01-13 01:36:00,2025-01-13 06:05:00,269,C
PRD00001652,ORD000413,EOL,2025-01-13 06:24:00,2025-01-13 07:08:00,44,A
PRD00001653,ORD000414,BODY,2025-01-13 02:34:00,2025-01-13 04:36:00,122,C
PRD00001654,ORD000414,PAINT,2025-01-13 04:42:00,2025-01-13 06:26:00,104,C
PRD00001655,ORD000414,ASSEMBLY,2025-01-13 06:40:00,2025-01-13 10:24:00,224,A
PRD00001656,ORD000414,EOL,2025-01-13 10:41:00,2025-01-13 11:30:00,49,A
PRD00001657,ORD000415,BODY,2025-01-12 07:01:00,2025-01-12 08:55:00,114,A
PRD00001658,ORD000415,PAINT,2025-01-12 09:15:00,2025-01-12 10:52:00,97,A
PRD00001659,ORD000415,ASSEMBLY,2025-01-12 11:06:00,2025-01-12 14:47:00,221,A
PRD00001660,ORD000415,EOL,2025-01-12 15:08:00,2025-01-12 15:49:00,41,B
PRD00001661,ORD000416,BODY,2025-01-12 19:05:00,2025-01-12 20:40:00,95,B
PRD00001662,ORD000416,PAINT,2025-01-12 20:56:00,2025-01-12 22:58:00,122,B
PRD00001663,ORD000416,ASSEMBLY,2025-01-12 23:19:00,2025-01-13 02:03:00,164,C
PRD00001664,ORD000416,EOL,2025-01-13 02:19:00,2025-01-13 02:59:00,40,C
PRD00001665,ORD000417,BODY,2025-01-12 21:51:00,2025-01-12 23:18:00,87,B
PRD00001666,ORD000417,PAINT,2025-01-12 23:30:00,2025-01-13 00:42:00,72,C
PRD00001667,ORD000417,ASSEMBLY,2025-01-13 00:57:00,2025-01-13 03:52:00,175,C
PRD00001668,ORD000417,EOL,2025-01-13 04:09:00,2025-01-13 04:54:00,45,C
PRD00001669,ORD000418,BODY,2025-01-12 12:14:00,2025-01-12 14:32:00,138,A
PRD00001670,ORD000418,PAINT,2025-01-12 14:45:00,2025-01-12 16:26:00,101,B
PRD00001671,ORD000418,ASSEMBLY,2025-01-12 16:40:00,2025-01-12 20:29:00,229,B
PRD00001672,ORD000418,EOL,2025-01-12 20:37:00,2025-01-12 21:42:00,65,B
PRD00001673,ORD000419,BODY,2025-01-12 06:37:00,2025-01-12 08:41:00,124,A
PRD00001674,ORD000419,PAINT,2025-01-12 08:54:00,2025-01-12 10:40:00,106,A
PRD00001675,ORD000419,ASSEMBLY,2025-01-12 10:55:00,2025-01-12 15:20:00,265,A
PRD00001676,ORD000419,EOL,2025-01-12 15:31:00,2025-01-12 16:26:00,55,B
PRD00001677,ORD000420,BODY,2025-01-12 15:39:00,2025-01-12 17:12:00,93,B
PRD00001678,ORD000420,PAINT,2025-01-12 17:15:00,2025-01-12 18:46:00,91,B
PRD00001679,ORD000420,ASSEMBLY,2025-01-12 19:03:00,2025-01-12 23:35:00,272,B
PRD00001680,ORD000420,EOL,2025-01-12 23:52:00,2025-01-13 00:43:00,51,C
PRD00001681,ORD000421,BODY,2025-01-13 04:07:00,2025-01-13 05:56:00,109,C
PRD00001682,ORD000421,PAINT,2025-01-13 06:00:00,2025-01-13 07:19:00,79,A
PRD00001683,ORD000421,ASSEMBLY,2025-01-13 07:28:00,2025-01-13 11:23:00,235,A
PRD00001684,ORD000421,EOL,2025-01-13 11:28:00,2025-01-13 12:20:00,52,A
PRD00001685,ORD000422,BODY,2025-01-13 05:27:00,2025-01-13 07:25:00,118,C
PRD00001686,ORD000422,PAINT,2025-01-13 07:40:00,2025-01-13 09:49:00,129,A
PRD00001687,ORD000422,ASSEMBLY,2025-01-13 10:03:00,2025-01-13 13:36:00,213,A
PRD00001688,ORD000422,EOL,2025-01-13 13:43:00,2025-01-13 14:41:00,58,A
PRD00001689,ORD000423,BODY,2025-01-13 19:58:00,2025-01-13 21:51:00,113,B
PRD00001690,ORD000423,PAINT,2025-01-13 21:54:00,2025-01-14 00:07:00,133,B
PRD00001691,ORD000423,ASSEMBLY,2025-01-14 00:14:00,2025-01-14 04:14:00,240,C
PRD00001692,ORD000423,EOL,2025-01-14 04:31:00,2025-01-14 05:10:00,39,C
PRD00001693,ORD000424,BODY,2025-01-13 15:10:00,2025-01-13 17:00:00,110,B
PRD00001694,ORD000424,PAINT,2025-01-13 17:17:00,2025-01-13 19:22:00,125,B
PRD00001695,ORD000424,ASSEMBLY,2025-01-13 19:27:00,2025-01-13 23:20:00,233,B
PRD00001696,ORD000424,EOL,2025-01-13 23:33:00,2025-01-14 00:14:00,41,C
PRD00001697,ORD000425,BODY,2025-01-13 21:25:00,2025-01-13 22:49:00,84,B
PRD00001698,ORD000425,PAINT,2025-01-13 23:08:00,2025-01-14 00:45:00,97,C
PRD00001699,ORD000425,ASSEMBLY,2025-01-14 01:04:00,2025-01-14 04:34:00,210,C
PRD00001700,ORD000425,EOL,2025-01-14 04:51:00,2025-01-14 05:30:00,39,C
PRD00001701,ORD000426,BODY,2025-01-13 14:08:00,2025-01-13 15:59:00,111,B
PRD00001702,ORD000426,PAINT,2025-01-13 16:11:00,2025-01-13 18:11:00,120,B
PRD00001703,ORD000426,ASSEMBLY,2025-01-13 18:26:00,2025-01-13 22:33:00,247,B
PRD00001704,ORD000426,EOL,2025-01-13 22:39:00,2025-01-13 23:32:00,53,C
PRD00001705,ORD000427,BODY,2025-01-13 07:14:00,2025-01-13 09:06:00,112,A
PRD00001706,ORD000427,PAINT,2025-01-13 09:21:00,2025-01-13 11:02:00,101,A
PRD00001707,ORD000427,ASSEMBLY,2025-01-13 11:17:00,2025-01-13 15:16:00,239,A
PRD00001708,ORD000427,EOL,2025-01-13 15:36:00,2025-01-13 16:26:00,50,B
PRD00001709,ORD000428,BODY,2025-01-14 04:39:00,2025-01-14 06:26:00,107,C
PRD00001710,ORD000428,PAINT,2025-01-14 06:34:00,2025-01-14 08:19:00,105,A
PRD00001711,ORD000428,ASSEMBLY,2025-01-14 08:30:00,2025-01-14 12:48:00,258,A
PRD00001712,ORD000428,EOL,2025-01-14 12:52:00,2025-01-14 13:51:00,59,A
PRD00001713,ORD000429,BODY,2025-01-13 11:06:00,2025-01-13 12:31:00,85,A
PRD00001714,ORD000429,PAINT,2025-01-13 12:38:00,2025-01-13 13:50:00,72,A
PRD00001715,ORD000429,ASSEMBLY,2025-01-13 13:55:00,2025-01-13 16:48:00,173,A
PRD00001716,ORD000429,EOL,2025-01-13 17:01:00,2025-01-13 17:57:00,56,B
PRD00001717,ORD000430,BODY,2025-01-13 19:34:00,2025-01-13 21:02:00,88,B
PRD00001718,ORD000430,PAINT,2025-01-13 21:08:00,2025-01-13 23:18:00,130,B
PRD00001719,ORD000430,ASSEMBLY,2025-01-13 23:25:00,2025-01-14 03:49:00,264,C
PRD00001720,ORD000430,EOL,2025-01-14 04:03:00,2025-01-14 04:53:00,50,C
PRD00001721,ORD000431,BODY,2025-01-13 19:32:00,2025-01-13 21:09:00,97,B
PRD00001722,ORD000431,PAINT,2025-01-13 21:30:00,2025-01-13 23:22:00,112,B
