order_id,tipo_propulsion,familia_van,destino,prioridad_cliente,ts_prod_inicio,ts_prod_fin,ts_entry_patio,ts_exit_patio,ts_inicio_carga,ts_fin_carga,ts_ready_expedicion,ts_salida_real,modo_salida,sla_horas,duracion_total_produccion_min,kwh_cargados,espera_carga_min,ocupacion_sector_media_pct,espera_patio_min,espera_salida_min,lead_time_total_horas,cumple_sla_flag
ORD000432,EV,LargeVan,Benelux,2,2025-01-13 22:55:00,2025-01-14 07:50:00,2025-01-14 08:34:00,2025-01-14 16:10:00,2025-01-14 12:36:00,2025-01-14 13:53:00,2025-01-14 16:49:00,2025-01-14 23:41:00,TREN,36.0,505.0,40.72,107.0,89.00333333333333,44,588,24.766666666666666,1
ORD000438,ICE,MidVan,Iberia,2,2025-01-14 00:59:00,2025-01-14 08:13:00,2025-01-14 09:08:00,2025-01-14 14:24:00,,,2025-01-14 15:22:00,2025-01-14 20:36:00,CAMION,24.0,394.0,0.0,0.0,85.72666666666667,55,372,19.616666666666667,1
ORD000440,ICE,LargeVan,Francia,3,2025-01-14 01:41:00,2025-01-14 10:21:00,2025-01-14 11:45:00,2025-01-14 19:21:00,,,2025-01-14 21:58:00,2025-01-15 02:35:00,TREN,30.0,494.0,0.0,0.0,90.60333333333334,84,434,24.9,1
ORD000469,EV,MidVan,Iberia,3,2025-01-14 03:32:00,2025-01-14 11:32:00,2025-01-14 12:54:00,2025-01-14 20:28:00,2025-01-14 16:53:00,2025-01-14 18:12:00,2025-01-14 22:45:00,2025-01-15 04:02:00,CAMION,24.0,435.0,56.4,128.0,88.95666666666666,82,590,24.5,1
ORD000452,EV,LargeVan,Benelux,2,2025-01-14 01:58:00,2025-01-14 11:40:00,2025-01-14 13:00:00,2025-01-14 19:40:00,2025-01-14 16:32:00,2025-01-14 17:27:00,2025-01-14 21:57:00,2025-01-15 05:35:00,TREN,36.0,542.0,44.08,124.0,89.60666666666667,80,728,27.616666666666667,1
ORD000476,EV,LargeVan,Francia,2,2025-01-14 02:59:00,2025-01-14 12:28:00,2025-01-14 13:47:00,2025-01-14 19:19:00,2025-01-14 17:43:00,2025-01-14 18:49:00,2025-01-14 20:38:00,2025-01-15 03:01:00,TREN,30.0,531.0,41.28,107.0,92.95666666666666,79,492,24.033333333333335,1
ORD000474,EV,CrewVan,Alemania,2,2025-01-14 03:23:00,2025-01-14 12:33:00,2025-01-14 13:25:00,2025-01-14 21:50:00,2025-01-14 18:17:00,2025-01-14 20:09:00,2025-01-14 23:45:00,2025-01-15 04:15:00,CAMION,42.0,494.0,52.53,127.0,94.31,52,486,24.866666666666667,1
ORD000487,ICE,MidVan,Iberia,2,2025-01-14 05:38:00,2025-01-14 12:48:00,2025-01-14 13:55:00,2025-01-14 20:57:00,,,2025-01-14 22:26:00,2025-01-15 02:49:00,CAMION,24.0,411.0,0.0,0.0,85.71,67,352,21.183333333333334,1
ORD000460,ICE,MidVan,Francia,2,2025-01-14 05:19:00,2025-01-14 13:51:00,2025-01-14 15:20:00,2025-01-14 19:23:00,,,2025-01-14 21:47:00,2025-01-15 04:28:00,CAMION,30.0,462.0,0.0,0.0,82.81666666666666,89,545,23.15,1
ORD000428,EV,LargeVan,Iberia,1,2025-01-14 04:39:00,2025-01-14 13:51:00,2025-01-14 14:24:00,2025-01-14 21:59:00,2025-01-14 18:38:00,2025-01-14 20:01:00,2025-01-14 23:01:00,2025-01-15 03:58:00,CAMION,24.0,529.0,56.27,140.0,89.34333333333335,33,477,23.316666666666666,1
ORD000484,EV,CrewVan,Alemania,1,2025-01-14 06:21:00,2025-01-14 14:09:00,2025-01-14 14:43:00,2025-01-14 22:02:00,2025-01-14 18:14:00,2025-01-14 19:58:00,2025-01-15 00:39:00,2025-01-15 06:32:00,CAMION,42.0,444.0,62.32,109.0,92.75,34,634,24.183333333333334,1
ORD000458,EV,MidVan,Francia,2,2025-01-14 08:16:00,2025-01-14 16:45:00,2025-01-14 17:55:00,2025-01-15 07:58:00,2025-01-15 06:00:00,2025-01-15 07:04:00,2025-01-15 08:53:00,2025-01-15 13:26:00,TREN,30.0,466.0,53.74,566.0,97.21,70,382,29.166666666666668,1
ORD000471,ICE,MidVan,Iberia,2,2025-01-14 08:04:00,2025-01-14 16:54:00,2025-01-14 17:54:00,2025-01-14 23:02:00,,,2025-01-15 00:53:00,2025-01-15 08:35:00,CAMION,24.0,496.0,0.0,0.0,88.84333333333335,60,573,24.516666666666666,1
ORD000477,EV,LargeVan,Italia,2,2025-01-14 08:32:00,2025-01-14 17:29:00,2025-01-14 18:45:00,2025-01-15 08:39:00,2025-01-15 06:00:00,2025-01-15 08:05:00,2025-01-15 09:20:00,2025-01-15 14:58:00,CAMION,48.0,505.0,63.4,543.0,97.21,76,413,30.433333333333334,1
ORD000482,EV,LargeVan,Alemania,2,2025-01-14 09:10:00,2025-01-14 18:09:00,2025-01-14 19:49:00,2025-01-15 10:58:00,2025-01-15 07:57:00,2025-01-15 09:27:00,2025-01-15 11:52:00,2025-01-15 15:25:00,CAMION,42.0,514.0,50.03,117.0,87.49,100,358,30.25,1
ORD000468,ICE,LargeVan,Iberia,1,2025-01-14 09:06:00,2025-01-14 18:23:00,2025-01-14 19:37:00,2025-01-14 23:36:00,,,2025-01-15 00:12:00,2025-01-15 05:01:00,CAMION,24.0,517.0,0.0,0.0,95.82,74,325,19.916666666666668,1
ORD000470,ICE,MidVan,Alemania,2,2025-01-14 10:42:00,2025-01-14 18:24:00,2025-01-14 19:09:00,2025-01-14 22:31:00,,,2025-01-14 23:11:00,2025-01-15 05:37:00,TREN,42.0,442.0,0.0,0.0,83.17,45,426,18.916666666666668,1
ORD000463,ICE,LargeVan,Francia,1,2025-01-14 12:41:00,2025-01-14 20:30:00,2025-01-14 22:06:00,2025-01-15 03:47:00,,,2025-01-15 04:18:00,2025-01-15 06:57:00,TREN,30.0,437.0,0.0,0.0,86.46333333333332,96,190,18.266666666666666,1
ORD000478,ICE,LargeVan,Iberia,3,2025-01-14 12:36:00,2025-01-14 20:43:00,2025-01-14 22:03:00,2025-01-15 03:57:00,,,2025-01-15 06:20:00,2025-01-15 09:51:00,CAMION,24.0,461.0,0.0,0.0,84.86999999999999,80,354,21.25,1
ORD000457,EV,LargeVan,Alemania,2,2025-01-14 12:10:00,2025-01-14 21:43:00,2025-01-14 22:35:00,2025-01-15 09:59:00,2025-01-15 07:49:00,2025-01-15 09:08:00,2025-01-15 10:25:00,2025-01-15 14:45:00,CAMION,42.0,521.0,43.5,109.0,96.99000000000001,52,337,26.583333333333332,1
ORD000481,EV,CrewVan,Francia,2,2025-01-14 12:49:00,2025-01-14 21:58:00,2025-01-14 23:08:00,2025-01-15 11:01:00,2025-01-15 07:28:00,2025-01-15 08:49:00,2025-01-15 12:18:00,2025-01-15 18:11:00,CAMION,30.0,505.0,45.83,88.0,88.85666666666667,70,562,29.366666666666667,1
ORD000489,ICE,CrewVan,Alemania,2,2025-01-14 14:24:00,2025-01-14 21:57:00,2025-01-14 23:00:00,2025-01-15 07:09:00,,,2025-01-15 07:44:00,2025-01-15 13:21:00,TREN,42.0,432.0,0.0,0.0,90.93,63,372,22.95,1
ORD000473,EV,CrewVan,Francia,1,2025-01-14 14:03:00,2025-01-14 22:19:00,2025-01-15 00:10:00,2025-01-15 10:11:00,2025-01-15 08:24:00,2025-01-15 09:34:00,2025-01-15 12:21:00,2025-01-15 16:20:00,CAMION,30.0,462.0,38.37,144.0,92.06333333333333,111,406,26.283333333333335,1
ORD000462,ICE,LargeVan,Benelux,1,2025-01-14 15:12:00,2025-01-14 23:15:00,2025-01-14 23:56:00,2025-01-15 03:47:00,,,2025-01-15 04:28:00,2025-01-15 08:31:00,CAMION,36.0,447.0,0.0,0.0,92.74333333333334,41,284,17.316666666666666,1
ORD000467,ICE,LargeVan,Iberia,3,2025-01-14 14:12:00,2025-01-14 23:14:00,2025-01-14 23:55:00,2025-01-15 07:10:00,,,2025-01-15 09:27:00,2025-01-15 11:33:00,CAMION,24.0,503.0,0.0,0.0,87.17,41,263,21.35,1
ORD000483,EV,MidVan,Benelux,1,2025-01-14 16:16:00,2025-01-15 00:21:00,2025-01-15 01:20:00,2025-01-15 11:35:00,2025-01-15 08:04:00,2025-01-15 10:08:00,2025-01-15 14:24:00,2025-01-15 20:04:00,CAMION,36.0,464.0,78.35,124.0,98.0,59,596,27.8,1
ORD000488,EV,MidVan,Italia,1,2025-01-14 16:04:00,2025-01-15 01:39:00,2025-01-15 02:33:00,2025-01-15 11:36:00,2025-01-15 07:58:00,2025-01-15 09:51:00,2025-01-15 12:13:00,2025-01-15 17:25:00,TREN,48.0,537.0,63.63,118.0,97.42666666666666,54,454,25.35,1
ORD000486,ICE,MidVan,Alemania,3,2025-01-14 19:12:00,2025-01-15 02:00:00,2025-01-15 02:56:00,2025-01-15 08:51:00,,,2025-01-15 09:13:00,2025-01-15 14:14:00,CAMION,42.0,376.0,0.0,0.0,76.26333333333332,56,323,19.033333333333335,1
ORD000475,EV,CrewVan,Francia,2,2025-01-14 17:42:00,2025-01-15 02:44:00,2025-01-15 04:21:00,2025-01-15 11:25:00,2025-01-15 08:37:00,2025-01-15 09:41:00,2025-01-15 13:55:00,2025-01-15 18:28:00,CAMION,30.0,518.0,44.72,94.0,90.42,97,527,24.766666666666666,1
ORD000461,ICE,CrewVan,Francia,2,2025-01-14 21:05:00,2025-01-15 04:29:00,2025-01-15 05:39:00,2025-01-15 12:09:00,,,2025-01-15 13:29:00,2025-01-15 19:58:00,CAMION,30.0,420.0,0.0,0.0,93.27666666666666,70,469,22.883333333333333,1
ORD000456,EV,LargeVan,Alemania,2,2025-01-14 20:56:00,2025-01-15 06:41:00,2025-01-15 07:38:00,2025-01-15 13:29:00,2025-01-15 10:18:00,2025-01-15 11:36:00,2025-01-15 15:31:00,2025-01-15 20:34:00,TREN,42.0,554.0,48.28,62.0,92.11666666666667,57,538,23.633333333333333,1
ORD000479,EV,CrewVan,Iberia,2,2025-01-14 21:26:00,2025-01-15 06:53:00,2025-01-15 07:29:00,2025-01-15 14:14:00,2025-01-15 11:07:00,2025-01-15 12:15:00,2025-01-15 15:06:00,2025-01-15 21:25:00,CAMION,24.0,537.0,53.63,89.0,82.64,36,550,23.983333333333334,1
ORD000459,ICE,CrewVan,Alemania,2,2025-01-14 23:57:00,2025-01-15 07:15:00,2025-01-15 07:54:00,2025-01-15 12:57:00,,,2025-01-15 13:52:00,2025-01-15 18:17:00,CAMION,42.0,417.0,0.0,0.0,88.40333333333335,39,320,18.333333333333332,1
ORD000466,ICE,LargeVan,Iberia,2,2025-01-14 22:26:00,2025-01-15 07:02:00,2025-01-15 08:10:00,2025-01-15 14:36:00,,,2025-01-15 16:40:00,2025-01-15 21:15:00,CAMION,24.0,476.0,0.0,0.0,88.42333333333333,68,399,22.816666666666666,1
ORD000480,EV,MidVan,Alemania,2,2025-01-14 23:32:00,2025-01-15 07:42:00,2025-01-15 08:33:00,2025-01-15 15:39:00,2025-01-15 12:48:00,2025-01-15 13:36:00,2025-01-15 18:06:00,2025-01-16 00:51:00,CAMION,42.0,465.0,40.05,90.0,95.52333333333333,51,675,25.316666666666666,1
ORD000485,EV,LargeVan,Alemania,2,2025-01-14 22:42:00,2025-01-15 08:09:00,2025-01-15 08:46:00,2025-01-15 17:25:00,2025-01-15 13:59:00,2025-01-15 15:17:00,2025-01-15 18:19:00,2025-01-15 23:46:00,CAMION,42.0,530.0,49.58,123.0,98.0,37,509,25.066666666666666,1
ORD000472,EV,LargeVan,Francia,3,2025-01-14 22:08:00,2025-01-15 08:05:00,2025-01-15 08:38:00,2025-01-15 16:11:00,2025-01-15 12:47:00,2025-01-15 13:54:00,2025-01-15 17:23:00,2025-01-15 22:22:00,CAMION,30.0,552.0,41.0,152.0,91.21999999999998,33,508,24.233333333333334,1
ORD000490,EV,MidVan,Italia,2,2025-01-15 00:28:00,2025-01-15 09:10:00,2025-01-15 10:50:00,2025-01-15 17:41:00,2025-01-15 14:35:00,2025-01-15 16:31:00,2025-01-15 19:39:00,2025-01-16 02:31:00,CAMION,48.0,477.0,67.24,93.0,93.97333333333334,100,600,26.05,1
ORD000464,EV,MidVan,Benelux,2,2025-01-15 00:50:00,2025-01-15 09:31:00,2025-01-15 11:18:00,2025-01-15 18:09:00,2025-01-15 16:05:00,2025-01-15 17:16:00,2025-01-15 20:00:00,2025-01-16 01:57:00,TREN,36.0,496.0,44.52,82.0,95.42666666666666,107,521,25.116666666666667,1
ORD000465,EV,CrewVan,Alemania,2,2025-01-15 03:33:00,2025-01-15 12:36:00,2025-01-15 14:00:00,2025-01-15 22:34:00,2025-01-15 19:26:00,2025-01-15 20:56:00,2025-01-15 23:30:00,2025-01-16 05:53:00,CAMION,42.0,516.0,45.22,167.0,91.08666666666666,84,537,26.333333333333332,1
