order_id,tipo_propulsion,destino,prioridad_cliente,fecha_referencia,turno_referencia,ts_salida_real,espera_patio_min,espera_carga_min,espera_salida_min,espera_total_min,lead_time_total_horas,utilizacion_cargadores_turno,indice_congestion_patio,buffer_energia_kwh,curtailment_flag,slack_horas_sla,riesgo_bloqueo_salida,prioridad_norm,score_readiness_operativa,score_riesgo_cuello_botella,score_prioridad_despacho,recomendacion_operativa
ORD000476,EV,Francia,2,2025-01-15,C,2025-01-15 03:01:00,79,107.0,492,678.0,24.033333333333335,0.0,0.9295666666666667,1984.2399999999998,0,23.616666666666667,46.780833333333334,0.6,17.6904,63.605266666666665,69.43073,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000474,EV,Alemania,2,2025-01-15,C,2025-01-15 04:15:00,52,127.0,486,665.0,24.866666666666667,0.0,0.9431,1347.84,0,37.5,46.66777777777778,0.6,17.8031,64.06540000000001,69.598345,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000487,ICE,Iberia,2,2025-01-15,C,2025-01-15 02:49:00,67,0.0,352,419.0,21.183333333333334,0.0,0.8571,1815.1399999999999,0,19.616666666666667,35.97611111111111,0.6,35.2421,59.36223333333333,61.37827,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000460,ICE,Francia,2,2025-01-15,C,2025-01-15 04:28:00,89,0.0,545,634.0,23.15,0.0,0.8281666666666666,1467.4700000000003,0,23.316666666666666,42.71805555555555,0.6,22.499000000000002,60.157666666666664,66.19630000000001,Mantener secuencia planificada con seguimiento estándar.
ORD000428,EV,Iberia,1,2025-01-15,C,2025-01-15 03:58:00,33,140.0,477,650.0,23.316666666666666,0.0,0.8934333333333335,1347.84,0,19.05,44.90527777777778,1.0,19.932599999999994,62.37673333333334,76.09312,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000468,ICE,Iberia,1,2025-01-15,C,2025-01-15 05:01:00,74,0.0,325,399.0,19.916666666666668,0.0,0.9581999999999999,1994.7899999999997,0,19.183333333333334,37.80916666666667,1.0,34.0657,62.216300000000004,71.07434,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000470,ICE,Alemania,2,2025-01-15,C,2025-01-15 05:37:00,45,0.0,426,471.0,18.916666666666668,0.0,0.8317,1781.75,0,35.56666666666666,37.14666666666667,0.6,32.6017,60.015299999999996,62.596289999999996,Mantener secuencia planificada con seguimiento estándar.
ORD000480,EV,Alemania,2,2025-01-16,C,2025-01-16 00:51:00,51,90.0,675,816.0,25.316666666666666,0.0,0.9552333333333333,1819.4099999999999,0,35.25,48.88083333333333,0.6,17.0744,64.47793333333334,70.03903,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000485,EV,Alemania,2,2025-01-15,C,2025-01-15 23:46:00,37,123.0,509,669.0,25.066666666666666,0.0,0.98,1437.3799999999999,0,36.55,47.72916666666667,0.6,16.6675,65.32,70.560375,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000472,EV,Francia,3,2025-01-15,C,2025-01-15 22:22:00,33,152.0,508,693.0,24.233333333333334,0.0,0.9121999999999999,1819.4099999999999,0,25.016666666666666,46.86749999999999,0.3,18.107200000000002,63.014799999999994,63.01913999999999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000490,EV,Italia,2,2025-01-16,C,2025-01-16 02:31:00,100,93.0,600,793.0,26.05,0.0,0.9397333333333334,1647.38,0,41.13333333333333,48.49333333333334,0.6,17.446399999999997,63.95093333333334,69.67168000000001,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000464,EV,Benelux,2,2025-01-16,C,2025-01-16 01:57:00,107,82.0,521,710.0,25.116666666666667,0.0,0.9542666666666666,1689.9099999999999,0,30.05,48.50944444444444,0.6,17.0976,64.44506666666666,70.01612,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000465,EV,Alemania,2,2025-01-16,C,2025-01-16 05:53:00,84,167.0,537,788.0,26.333333333333332,0.0,0.9108666666666666,1441.8600000000001,0,35.61666666666667,47.77166666666666,0.6,18.139200000000002,62.96946666666666,68.98754,Aplicar drenaje de patio y priorizar expedición de unidades listas.
