sesion_id,vehiculo_id,slot_id,inicio_sesion,fin_sesion,energia_entregada_kwh,tiempo_espera_previo_min,carga_interrumpida_flag,causa_interrupcion
SES_00004726,VEH_0023889,SLOT_018,2025-05-29 04:11:00,2025-05-29 06:03:00,50.262,68,0,SIN_INTERRUPCION
SES_00004730,VEH_0023880,SLOT_014,2025-05-29 04:24:00,2025-05-29 05:20:00,75.301,57,0,SIN_INTERRUPCION
SES_00004732,VEH_0023891,SLOT_023,2025-05-29 04:25:00,2025-05-29 05:08:00,37.909,63,0,SIN_INTERRUPCION
SES_00004729,VEH_0023877,SLOT_004,2025-05-29 04:56:00,2025-05-29 05:43:00,34.661,66,0,SIN_INTERRUPCION
SES_00004731,VEH_0023882,SLOT_029,2025-05-29 05:32:00,2025-05-29 06:05:00,59.682,65,0,SIN_INTERRUPCION
SES_00004739,VEH_0023893,SLOT_025,2025-05-29 05:40:00,2025-05-29 06:23:00,60.045,72,0,SIN_INTERRUPCION
SES_00004734,VEH_0023896,SLOT_026,2025-05-29 05:55:00,2025-05-29 06:36:00,52.607,68,0,SIN_INTERRUPCION
SES_00004737,VEH_0023897,SLOT_012,2025-05-29 06:00:00,2025-05-29 06:46:00,46.712,38,0,SIN_INTERRUPCION
SES_00004733,VEH_0023875,SLOT_021,2025-05-29 06:02:00,2025-05-29 06:50:00,68.623,65,0,SIN_INTERRUPCION
SES_00004736,VEH_0023906,SLOT_008,2025-05-29 06:04:00,2025-05-29 06:29:00,29.961,52,0,SIN_INTERRUPCION
SES_00004738,VEH_0023901,SLOT_032,2025-05-29 06:07:00,2025-05-29 06:54:00,40.188,41,1,REASIGNACION_SLOT
SES_00004735,VEH_0023909,SLOT_002,2025-05-29 06:48:00,2025-05-29 07:27:00,57.996,77,0,SIN_INTERRUPCION
SES_00004742,VEH_0023908,SLOT_006,2025-05-29 06:58:00,2025-05-29 07:35:00,47.808,24,0,SIN_INTERRUPCION
SES_00004740,VEH_0023923,SLOT_027,2025-05-29 07:26:00,2025-05-29 08:34:00,40.881,31,0,SIN_INTERRUPCION
SES_00004744,VEH_0023913,SLOT_030,2025-05-29 07:30:00,2025-05-29 08:02:00,30.518,21,0,SIN_INTERRUPCION
SES_00004741,VEH_0023910,SLOT_028,2025-05-29 07:34:00,2025-05-29 08:35:00,43.086,41,0,SIN_INTERRUPCION
SES_00004743,VEH_0023899,SLOT_031,2025-05-29 07:58:00,2025-05-29 09:10:00,67.739,28,0,SIN_INTERRUPCION
SES_00004748,VEH_0023920,SLOT_005,2025-05-29 08:14:00,2025-05-29 09:23:00,66.105,41,0,SIN_INTERRUPCION
SES_00004747,VEH_0023919,SLOT_016,2025-05-29 08:24:00,2025-05-29 08:46:00,46.653,72,0,SIN_INTERRUPCION
SES_00004746,VEH_0023918,SLOT_010,2025-05-29 08:34:00,2025-05-29 09:27:00,34.972,28,0,SIN_INTERRUPCION
SES_00004749,VEH_0023916,SLOT_017,2025-05-29 08:49:00,2025-05-29 10:12:00,51.659,32,0,SIN_INTERRUPCION
SES_00004750,VEH_0023927,SLOT_019,2025-05-29 08:52:00,2025-05-29 10:11:00,59.248,57,0,SIN_INTERRUPCION
SES_00004745,VEH_0023903,SLOT_009,2025-05-29 09:00:00,2025-05-29 09:35:00,33.143,53,1,ALERTA_TERMICA
SES_00004751,VEH_0023928,SLOT_003,2025-05-29 09:30:00,2025-05-29 10:50:00,59.775,26,0,SIN_INTERRUPCION
SES_00004753,VEH_0023934,SLOT_007,2025-05-29 11:09:00,2025-05-29 11:51:00,60.241,52,0,SIN_INTERRUPCION
SES_00004754,VEH_0023936,SLOT_020,2025-05-29 11:23:00,2025-05-29 12:04:00,36.942,65,0,SIN_INTERRUPCION
SES_00004752,VEH_0023940,SLOT_011,2025-05-29 11:55:00,2025-05-29 12:17:00,44.444,64,0,SIN_INTERRUPCION
SES_00004757,VEH_0023946,SLOT_023,2025-05-29 12:37:00,2025-05-29 13:14:00,42.568,85,1,ALERTA_TERMICA
SES_00004756,VEH_0023926,SLOT_022,2025-05-29 12:50:00,2025-05-29 14:20:00,53.719,56,0,SIN_INTERRUPCION
SES_00004758,VEH_0023944,SLOT_013,2025-05-29 13:08:00,2025-05-29 14:43:00,43.694,36,1,MICROCORTE_ENERGIA
SES_00004759,VEH_0023933,SLOT_014,2025-05-29 13:11:00,2025-05-29 13:45:00,50.47,80,0,SIN_INTERRUPCION
SES_00004755,VEH_0023947,SLOT_001,2025-05-29 13:13:00,2025-05-29 15:01:00,63.7,54,0,SIN_INTERRUPCION
SES_00004760,VEH_0023938,SLOT_024,2025-05-29 13:45:00,2025-05-29 15:11:00,50.666,32,0,SIN_INTERRUPCION
SES_00004761,VEH_0023959,SLOT_004,2025-05-29 14:33:00,2025-05-29 15:32:00,54.575,60,0,SIN_INTERRUPCION
SES_00004764,VEH_0023964,SLOT_025,2025-05-29 15:54:00,2025-05-29 16:51:00,69.305,25,0,SIN_INTERRUPCION
SES_00004763,VEH_0023965,SLOT_029,2025-05-29 16:02:00,2025-05-29 16:40:00,37.325,69,1,FALLO_CONECTOR
SES_00004762,VEH_0023955,SLOT_018,2025-05-29 16:53:00,2025-05-29 18:43:00,45.567,56,0,SIN_INTERRUPCION
SES_00004765,VEH_0023970,SLOT_008,2025-05-29 18:43:00,2025-05-29 19:13:00,41.599,70,0,SIN_INTERRUPCION
SES_00004766,VEH_0023971,SLOT_026,2025-05-29 19:01:00,2025-05-29 19:44:00,45.459,36,0,SIN_INTERRUPCION
SES_00004770,VEH_0023975,SLOT_002,2025-05-29 19:21:00,2025-05-29 20:17:00,65.54,46,0,SIN_INTERRUPCION
SES_00004769,VEH_0023978,SLOT_021,2025-05-29 19:27:00,2025-05-29 20:28:00,50.805,75,1,FALLO_CONECTOR
SES_00004768,VEH_0023972,SLOT_012,2025-05-29 19:35:00,2025-05-29 20:15:00,41.691,68,1,MICROCORTE_ENERGIA
SES_00004767,VEH_0023979,SLOT_032,2025-05-29 19:54:00,2025-05-29 20:43:00,59.036,25,0,SIN_INTERRUPCION
SES_00004771,VEH_0023980,SLOT_006,2025-05-29 20:26:00,2025-05-29 20:53:00,38.351,53,0,SIN_INTERRUPCION
SES_00004772,VEH_0023991,SLOT_030,2025-05-29 22:09:00,2025-05-29 22:57:00,57.422,37,0,SIN_INTERRUPCION
SES_00004773,VEH_0024001,SLOT_027,2025-05-29 22:15:00,2025-05-29 23:24:00,31.797,20,1,ALERTA_TERMICA
SES_00004774,VEH_0023993,SLOT_028,2025-05-29 23:13:00,2025-05-30 00:17:00,53.167,58,0,SIN_INTERRUPCION
SES_00004777,VEH_0024011,SLOT_005,2025-05-29 23:21:00,2025-05-30 00:02:00,41.337,49,0,SIN_INTERRUPCION
SES_00004776,VEH_0023998,SLOT_031,2025-05-29 23:45:00,2025-05-30 00:49:00,32.234,58,1,FALLO_CONECTOR
SES_00004775,VEH_0023997,SLOT_016,2025-05-30 00:22:00,2025-05-30 00:52:00,52.359,62,0,SIN_INTERRUPCION
SES_00004780,VEH_0024026,SLOT_019,2025-05-30 00:59:00,2025-05-30 01:52:00,57.765,63,0,SIN_INTERRUPCION
SES_00004779,VEH_0024009,SLOT_009,2025-05-30 01:22:00,2025-05-30 01:44:00,48.735,34,0,SIN_INTERRUPCION
SES_00004781,VEH_0024005,SLOT_017,2025-05-30 01:30:00,2025-05-30 03:36:00,58.954,38,0,SIN_INTERRUPCION
SES_00004778,VEH_0024010,SLOT_010,2025-05-30 01:32:00,2025-05-30 03:11:00,56.1,92,0,SIN_INTERRUPCION
SES_00004784,VEH_0024030,SLOT_020,2025-05-30 02:09:00,2025-05-30 03:18:00,49.593,50,0,SIN_INTERRUPCION
SES_00004783,VEH_0024019,SLOT_007,2025-05-30 02:44:00,2025-05-30 03:13:00,41.52,66,0,SIN_INTERRUPCION
SES_00004782,VEH_0024008,SLOT_003,2025-05-30 02:49:00,2025-05-30 03:50:00,59.747,66,0,SIN_INTERRUPCION
SES_00004786,VEH_0024031,SLOT_023,2025-05-30 02:57:00,2025-05-30 04:05:00,54.339,97,0,SIN_INTERRUPCION
SES_00004785,VEH_0024016,SLOT_011,2025-05-30 03:07:00,2025-05-30 03:40:00,66.348,63,0,SIN_INTERRUPCION
SES_00004789,VEH_0024033,SLOT_013,2025-05-30 03:10:00,2025-05-30 04:51:00,56.427,56,0,SIN_INTERRUPCION
SES_00004788,VEH_0024034,SLOT_022,2025-05-30 03:13:00,2025-05-30 04:57:00,56.455,60,0,SIN_INTERRUPCION
SES_00004791,VEH_0024036,SLOT_024,2025-05-30 03:16:00,2025-05-30 05:07:00,65.313,67,0,SIN_INTERRUPCION
SES_00004793,VEH_0024027,SLOT_029,2025-05-30 03:33:00,2025-05-30 04:35:00,50.999,39,0,SIN_INTERRUPCION
SES_00004790,VEH_0024035,SLOT_001,2025-05-30 03:44:00,2025-05-30 04:50:00,44.362,63,0,SIN_INTERRUPCION
SES_00004787,VEH_0024032,SLOT_014,2025-05-30 03:57:00,2025-05-30 04:41:00,48.734,47,0,SIN_INTERRUPCION
SES_00004797,VEH_0024049,SLOT_026,2025-05-30 04:09:00,2025-05-30 04:55:00,51.359,55,0,SIN_INTERRUPCION
SES_00004794,VEH_0024023,SLOT_025,2025-05-30 04:27:00,2025-05-30 05:23:00,60.854,60,0,SIN_INTERRUPCION
SES_00004795,VEH_0024041,SLOT_018,2025-05-30 04:43:00,2025-05-30 06:11:00,41.595,54,0,SIN_INTERRUPCION
SES_00004801,VEH_0024061,SLOT_032,2025-05-30 04:51:00,2025-05-30 05:37:00,50.954,48,1,FALLO_CONECTOR
SES_00004800,VEH_0024050,SLOT_021,2025-05-30 05:17:00,2025-05-30 05:59:00,26.223,30,1,ALERTA_TERMICA
SES_00004798,VEH_0024053,SLOT_012,2025-05-30 05:29:00,2025-05-30 06:16:00,49.593,36,0,SIN_INTERRUPCION
SES_00004792,VEH_0024046,SLOT_004,2025-05-30 05:38:00,2025-05-30 06:18:00,49.785,87,0,SIN_INTERRUPCION
SES_00004802,VEH_0024057,SLOT_006,2025-05-30 05:57:00,2025-05-30 06:23:00,42.517,42,0,SIN_INTERRUPCION
SES_00004807,VEH_0024056,SLOT_016,2025-05-30 05:57:00,2025-05-30 06:38:00,68.842,55,0,SIN_INTERRUPCION
SES_00004796,VEH_0024054,SLOT_008,2025-05-30 06:05:00,2025-05-30 06:27:00,43.847,77,0,SIN_INTERRUPCION
SES_00004799,VEH_0024045,SLOT_002,2025-05-30 06:11:00,2025-05-30 06:38:00,46.656,44,0,SIN_INTERRUPCION
SES_00004806,VEH_0024047,SLOT_028,2025-05-30 06:12:00,2025-05-30 07:06:00,45.501,41,0,SIN_INTERRUPCION
SES_00004804,VEH_0024062,SLOT_027,2025-05-30 06:27:00,2025-05-30 07:35:00,45.843,67,0,SIN_INTERRUPCION
SES_00004809,VEH_0024048,SLOT_009,2025-05-30 06:27:00,2025-05-30 06:54:00,41.6,65,0,SIN_INTERRUPCION
SES_00004805,VEH_0024059,SLOT_005,2025-05-30 06:41:00,2025-05-30 07:26:00,34.78,50,1,REASIGNACION_SLOT
SES_00004803,VEH_0024025,SLOT_030,2025-05-30 07:25:00,2025-05-30 07:52:00,33.471,51,1,ALERTA_TERMICA
SES_00004810,VEH_0024055,SLOT_019,2025-05-30 07:31:00,2025-05-30 08:27:00,54.611,47,0,SIN_INTERRUPCION
SES_00004813,VEH_0024067,SLOT_010,2025-05-30 07:54:00,2025-05-30 09:22:00,55.203,29,0,SIN_INTERRUPCION
SES_00004808,VEH_0024051,SLOT_031,2025-05-30 08:01:00,2025-05-30 09:15:00,65.36,81,0,SIN_INTERRUPCION
SES_00004812,VEH_0024063,SLOT_020,2025-05-30 08:09:00,2025-05-30 09:13:00,71.396,54,0,SIN_INTERRUPCION
SES_00004814,VEH_0024074,SLOT_017,2025-05-30 08:09:00,2025-05-30 09:36:00,53.287,41,0,SIN_INTERRUPCION
SES_00004811,VEH_0024065,SLOT_007,2025-05-30 08:33:00,2025-05-30 09:31:00,66.685,71,0,SIN_INTERRUPCION
SES_00004815,VEH_0024082,SLOT_011,2025-05-30 09:04:00,2025-05-30 09:34:00,58.615,41,0,SIN_INTERRUPCION
SES_00004817,VEH_0024073,SLOT_023,2025-05-30 09:36:00,2025-05-30 09:58:00,26.963,79,0,SIN_INTERRUPCION
SES_00004818,VEH_0024068,SLOT_029,2025-05-30 09:41:00,2025-05-30 10:03:00,47.135,55,0,SIN_INTERRUPCION
SES_00004816,VEH_0024083,SLOT_003,2025-05-30 09:49:00,2025-05-30 10:40:00,41.107,79,0,SIN_INTERRUPCION
SES_00004819,VEH_0024070,SLOT_001,2025-05-30 10:18:00,2025-05-30 12:03:00,59.393,49,0,SIN_INTERRUPCION
SES_00004821,VEH_0024085,SLOT_026,2025-05-30 11:12:00,2025-05-30 12:13:00,52.354,42,0,SIN_INTERRUPCION
SES_00004824,VEH_0024094,SLOT_022,2025-05-30 11:24:00,2025-05-30 13:21:00,56.314,29,0,SIN_INTERRUPCION
SES_00004820,VEH_0024076,SLOT_014,2025-05-30 11:38:00,2025-05-30 12:22:00,37.773,53,1,FALLO_CONECTOR
SES_00004822,VEH_0024099,SLOT_013,2025-05-30 11:48:00,2025-05-30 13:42:00,49.611,51,0,SIN_INTERRUPCION
SES_00004825,VEH_0024084,SLOT_025,2025-05-30 11:49:00,2025-05-30 12:36:00,49.677,27,0,SIN_INTERRUPCION
SES_00004823,VEH_0024090,SLOT_024,2025-05-30 12:02:00,2025-05-30 13:19:00,41.743,78,0,SIN_INTERRUPCION
SES_00004826,VEH_0024091,SLOT_032,2025-05-30 12:49:00,2025-05-30 13:41:00,48.843,47,1,FALLO_CONECTOR
SES_00004827,VEH_0024108,SLOT_021,2025-05-30 13:16:00,2025-05-30 13:42:00,50.86,44,0,SIN_INTERRUPCION
SES_00004828,VEH_0024102,SLOT_018,2025-05-30 13:28:00,2025-05-30 14:33:00,29.266,38,1,MICROCORTE_ENERGIA
SES_00004829,VEH_0024107,SLOT_006,2025-05-30 14:12:00,2025-05-30 15:02:00,73.747,74,0,SIN_INTERRUPCION
SES_00004830,VEH_0024105,SLOT_012,2025-05-30 14:30:00,2025-05-30 15:15:00,55.838,55,0,SIN_INTERRUPCION
SES_00004834,VEH_0024116,SLOT_016,2025-05-30 15:54:00,2025-05-30 16:24:00,46.987,40,1,MICROCORTE_ENERGIA
SES_00004833,VEH_0024118,SLOT_002,2025-05-30 16:11:00,2025-05-30 16:47:00,40.308,71,1,MICROCORTE_ENERGIA
SES_00004832,VEH_0024109,SLOT_004,2025-05-30 16:22:00,2025-05-30 17:14:00,51.964,47,0,SIN_INTERRUPCION
SES_00004835,VEH_0024113,SLOT_009,2025-05-30 16:47:00,2025-05-30 17:31:00,50.749,44,0,SIN_INTERRUPCION
SES_00004831,VEH_0024112,SLOT_008,2025-05-30 16:58:00,2025-05-30 17:42:00,68.142,111,0,SIN_INTERRUPCION
SES_00004837,VEH_0024131,SLOT_005,2025-05-30 20:55:00,2025-05-30 21:36:00,38.991,40,0,SIN_INTERRUPCION
SES_00004843,VEH_0024134,SLOT_007,2025-05-30 21:02:00,2025-05-30 21:36:00,48.803,64,0,SIN_INTERRUPCION
SES_00004838,VEH_0024124,SLOT_027,2025-05-30 21:07:00,2025-05-30 22:15:00,41.532,63,0,SIN_INTERRUPCION
SES_00004840,VEH_0024132,SLOT_019,2025-05-30 21:09:00,2025-05-30 22:20:00,63.789,68,0,SIN_INTERRUPCION
SES_00004842,VEH_0024144,SLOT_031,2025-05-30 21:09:00,2025-05-30 22:01:00,41.354,50,0,SIN_INTERRUPCION
SES_00004839,VEH_0024122,SLOT_030,2025-05-30 21:30:00,2025-05-30 21:57:00,42.314,73,0,SIN_INTERRUPCION
SES_00004841,VEH_0024128,SLOT_020,2025-05-30 21:51:00,2025-05-30 22:49:00,57.863,62,0,SIN_INTERRUPCION
SES_00004846,VEH_0024150,SLOT_017,2025-05-30 21:56:00,2025-05-30 23:05:00,38.102,67,0,SIN_INTERRUPCION
SES_00004836,VEH_0024123,SLOT_028,2025-05-30 22:12:00,2025-05-30 23:02:00,39.337,87,0,SIN_INTERRUPCION
SES_00004844,VEH_0024139,SLOT_010,2025-05-30 23:09:00,2025-05-31 00:29:00,54.975,74,0,SIN_INTERRUPCION
SES_00004845,VEH_0024129,SLOT_011,2025-05-30 23:12:00,2025-05-30 23:43:00,50.34,41,0,SIN_INTERRUPCION
SES_00004849,VEH_0024151,SLOT_003,2025-05-30 23:18:00,2025-05-31 00:28:00,59.304,58,0,SIN_INTERRUPCION
SES_00004850,VEH_0024155,SLOT_001,2025-05-30 23:52:00,2025-05-31 00:59:00,52.28,56,0,SIN_INTERRUPCION
SES_00004847,VEH_0024147,SLOT_023,2025-05-31 00:02:00,2025-05-31 01:11:00,58.408,70,0,SIN_INTERRUPCION
SES_00004851,VEH_0024146,SLOT_026,2025-05-31 00:36:00,2025-05-31 01:26:00,54.795,72,0,SIN_INTERRUPCION
SES_00004848,VEH_0024140,SLOT_029,2025-05-31 00:50:00,2025-05-31 01:25:00,50.507,90,0,SIN_INTERRUPCION
SES_00004854,VEH_0024167,SLOT_024,2025-05-31 01:28:00,2025-05-31 02:35:00,46.553,43,0,SIN_INTERRUPCION
SES_00004852,VEH_0024153,SLOT_014,2025-05-31 01:49:00,2025-05-31 02:30:00,37.451,76,0,SIN_INTERRUPCION
SES_00004856,VEH_0024160,SLOT_013,2025-05-31 01:49:00,2025-05-31 04:02:00,67.324,52,0,SIN_INTERRUPCION
SES_00004853,VEH_0024164,SLOT_025,2025-05-31 02:09:00,2025-05-31 02:31:00,31.484,62,0,SIN_INTERRUPCION
SES_00004855,VEH_0024179,SLOT_022,2025-05-31 02:20:00,2025-05-31 03:50:00,47.938,45,0,SIN_INTERRUPCION
SES_00004861,VEH_0024168,SLOT_012,2025-05-31 02:44:00,2025-05-31 03:26:00,60.14,34,0,SIN_INTERRUPCION
SES_00004858,VEH_0024154,SLOT_021,2025-05-31 03:04:00,2025-05-31 04:07:00,45.099,70,1,FALLO_CONECTOR
SES_00004866,VEH_0024202,SLOT_008,2025-05-31 03:20:00,2025-05-31 03:42:00,35.038,22,0,SIN_INTERRUPCION
SES_00004862,VEH_0024170,SLOT_016,2025-05-31 03:25:00,2025-05-31 03:49:00,38.314,45,0,SIN_INTERRUPCION
SES_00004859,VEH_0024161,SLOT_018,2025-05-31 03:32:00,2025-05-31 05:01:00,49.769,75,0,SIN_INTERRUPCION
SES_00004857,VEH_0024176,SLOT_032,2025-05-31 03:39:00,2025-05-31 04:30:00,51.378,56,0,SIN_INTERRUPCION
SES_00004863,VEH_0024174,SLOT_002,2025-05-31 03:39:00,2025-05-31 04:09:00,48.196,78,0,SIN_INTERRUPCION
SES_00004860,VEH_0024172,SLOT_006,2025-05-31 03:56:00,2025-05-31 04:23:00,52.67,82,0,SIN_INTERRUPCION
SES_00004864,VEH_0024188,SLOT_004,2025-05-31 04:06:00,2025-05-31 04:46:00,49.671,52,0,SIN_INTERRUPCION
SES_00004865,VEH_0024173,SLOT_009,2025-05-31 04:21:00,2025-05-31 04:47:00,54.118,27,0,SIN_INTERRUPCION
SES_00004867,VEH_0024183,SLOT_007,2025-05-31 04:38:00,2025-05-31 05:06:00,37.094,89,0,SIN_INTERRUPCION
SES_00004868,VEH_0024190,SLOT_005,2025-05-31 04:45:00,2025-05-31 05:50:00,44.012,49,0,SIN_INTERRUPCION
SES_00004869,VEH_0024186,SLOT_030,2025-05-31 04:45:00,2025-05-31 05:08:00,34.712,47,0,SIN_INTERRUPCION
SES_00004871,VEH_0024211,SLOT_027,2025-05-31 06:47:00,2025-05-31 07:44:00,37.987,60,0,SIN_INTERRUPCION
SES_00004870,VEH_0024197,SLOT_031,2025-05-31 07:06:00,2025-05-31 08:01:00,43.153,50,0,SIN_INTERRUPCION
SES_00004873,VEH_0024210,SLOT_020,2025-05-31 07:45:00,2025-05-31 08:23:00,43.661,84,0,SIN_INTERRUPCION
SES_00004875,VEH_0024213,SLOT_017,2025-05-31 07:47:00,2025-05-31 09:02:00,51.162,67,0,SIN_INTERRUPCION
SES_00004872,VEH_0024203,SLOT_019,2025-05-31 07:58:00,2025-05-31 09:33:00,65.711,55,0,SIN_INTERRUPCION
SES_00004874,VEH_0024199,SLOT_028,2025-05-31 08:07:00,2025-05-31 08:52:00,39.264,43,0,SIN_INTERRUPCION
SES_00004877,VEH_0024226,SLOT_010,2025-05-31 08:37:00,2025-05-31 09:51:00,49.622,9,0,SIN_INTERRUPCION
SES_00004876,VEH_0024209,SLOT_011,2025-05-31 08:40:00,2025-05-31 09:02:00,52.057,31,0,SIN_INTERRUPCION
SES_00004880,VEH_0024219,SLOT_023,2025-05-31 10:10:00,2025-05-31 11:24:00,45.66,64,1,FALLO_CONECTOR
SES_00004879,VEH_0024236,SLOT_001,2025-05-31 10:15:00,2025-05-31 11:29:00,48.45,70,0,SIN_INTERRUPCION
SES_00004878,VEH_0024223,SLOT_003,2025-05-31 10:23:00,2025-05-31 11:20:00,47.393,73,0,SIN_INTERRUPCION
SES_00004882,VEH_0024238,SLOT_026,2025-05-31 10:29:00,2025-05-31 11:22:00,34.191,31,0,SIN_INTERRUPCION
SES_00004881,VEH_0024232,SLOT_029,2025-05-31 11:00:00,2025-05-31 11:37:00,44.754,62,0,SIN_INTERRUPCION
SES_00004883,VEH_0024240,SLOT_024,2025-05-31 11:07:00,2025-05-31 12:50:00,64.137,40,0,SIN_INTERRUPCION
SES_00004886,VEH_0024245,SLOT_012,2025-05-31 11:35:00,2025-05-31 12:16:00,59.417,21,0,SIN_INTERRUPCION
SES_00004887,VEH_0024241,SLOT_008,2025-05-31 11:38:00,2025-05-31 12:09:00,67.406,46,0,SIN_INTERRUPCION
SES_00004884,VEH_0024247,SLOT_014,2025-05-31 12:09:00,2025-05-31 12:54:00,39.477,61,0,SIN_INTERRUPCION
SES_00004890,VEH_0024244,SLOT_022,2025-05-31 12:33:00,2025-05-31 13:39:00,38.897,32,0,SIN_INTERRUPCION
SES_00004889,VEH_0024248,SLOT_013,2025-05-31 12:38:00,2025-05-31 14:38:00,65.967,59,0,SIN_INTERRUPCION
SES_00004885,VEH_0024229,SLOT_025,2025-05-31 12:40:00,2025-05-31 13:28:00,59.039,38,0,SIN_INTERRUPCION
SES_00004888,VEH_0024251,SLOT_016,2025-05-31 13:31:00,2025-05-31 14:00:00,41.838,54,1,MICROCORTE_ENERGIA
SES_00004891,VEH_0024261,SLOT_021,2025-05-31 13:34:00,2025-05-31 14:19:00,48.881,67,0,SIN_INTERRUPCION
SES_00004892,VEH_0024252,SLOT_002,2025-05-31 13:53:00,2025-05-31 14:21:00,49.475,50,0,SIN_INTERRUPCION
SES_00004896,VEH_0024246,SLOT_009,2025-05-31 14:27:00,2025-05-31 14:55:00,36.784,46,1,ALERTA_TERMICA
SES_00004898,VEH_0024271,SLOT_030,2025-05-31 14:30:00,2025-05-31 14:52:00,52.412,67,0,SIN_INTERRUPCION
SES_00004895,VEH_0024259,SLOT_004,2025-05-31 14:30:00,2025-05-31 15:11:00,38.222,89,0,SIN_INTERRUPCION
SES_00004897,VEH_0024256,SLOT_018,2025-05-31 14:35:00,2025-05-31 16:23:00,59.034,71,0,SIN_INTERRUPCION
SES_00004894,VEH_0024266,SLOT_032,2025-05-31 14:37:00,2025-05-31 15:14:00,45.97,50,0,SIN_INTERRUPCION
SES_00004900,VEH_0024260,SLOT_005,2025-05-31 15:00:00,2025-05-31 15:53:00,47.303,55,0,SIN_INTERRUPCION
SES_00004893,VEH_0024253,SLOT_006,2025-05-31 15:02:00,2025-05-31 15:50:00,59.972,73,0,SIN_INTERRUPCION
SES_00004899,VEH_0024263,SLOT_007,2025-05-31 15:30:00,2025-05-31 16:21:00,65.338,67,0,SIN_INTERRUPCION
SES_00004901,VEH_0024264,SLOT_027,2025-05-31 15:30:00,2025-05-31 16:49:00,52.55,41,0,SIN_INTERRUPCION
SES_00004902,VEH_0024279,SLOT_031,2025-05-31 16:16:00,2025-05-31 17:21:00,34.263,29,1,REASIGNACION_SLOT
SES_00004905,VEH_0024277,SLOT_011,2025-05-31 17:11:00,2025-05-31 17:48:00,60.529,62,1,MICROCORTE_ENERGIA
SES_00004904,VEH_0024282,SLOT_028,2025-05-31 17:34:00,2025-05-31 18:35:00,30.462,85,1,FALLO_CONECTOR
SES_00004903,VEH_0024275,SLOT_020,2025-05-31 18:14:00,2025-05-31 19:25:00,67.864,59,0,SIN_INTERRUPCION
SES_00004906,VEH_0024284,SLOT_017,2025-05-31 19:30:00,2025-05-31 20:48:00,44.492,91,0,SIN_INTERRUPCION
SES_00004907,VEH_0024283,SLOT_019,2025-05-31 19:59:00,2025-05-31 21:02:00,66.164,56,0,SIN_INTERRUPCION
SES_00004911,VEH_0024286,SLOT_001,2025-05-31 20:15:00,2025-05-31 22:09:00,53.91,53,0,SIN_INTERRUPCION
SES_00004908,VEH_0024289,SLOT_010,2025-05-31 20:16:00,2025-05-31 21:46:00,49.991,57,0,SIN_INTERRUPCION
SES_00004909,VEH_0024301,SLOT_003,2025-05-31 20:31:00,2025-05-31 21:25:00,47.128,82,0,SIN_INTERRUPCION
SES_00004910,VEH_0024291,SLOT_026,2025-05-31 20:32:00,2025-05-31 20:55:00,23.865,43,0,SIN_INTERRUPCION
SES_00004912,VEH_0024294,SLOT_023,2025-05-31 20:45:00,2025-05-31 21:41:00,47.727,77,0,SIN_INTERRUPCION
SES_00004913,VEH_0024313,SLOT_029,2025-05-31 20:58:00,2025-05-31 21:35:00,33.698,70,1,ALERTA_TERMICA
SES_00004914,VEH_0024307,SLOT_008,2025-05-31 21:18:00,2025-05-31 21:42:00,40.77,53,1,REASIGNACION_SLOT
SES_00004915,VEH_0024302,SLOT_012,2025-05-31 22:02:00,2025-05-31 22:37:00,41.006,62,0,SIN_INTERRUPCION
SES_00004916,VEH_0024314,SLOT_014,2025-05-31 22:12:00,2025-05-31 22:54:00,43.729,25,0,SIN_INTERRUPCION
SES_00004918,VEH_0024306,SLOT_025,2025-05-31 22:49:00,2025-05-31 23:46:00,65.931,71,0,SIN_INTERRUPCION
SES_00004919,VEH_0024312,SLOT_022,2025-05-31 23:04:00,2025-06-01 01:24:00,63.894,68,0,SIN_INTERRUPCION
SES_00004917,VEH_0024310,SLOT_024,2025-05-31 23:20:00,2025-06-01 00:28:00,43.912,59,0,SIN_INTERRUPCION
SES_00004921,VEH_0024311,SLOT_021,2025-05-31 23:34:00,2025-06-01 00:15:00,66.559,37,0,SIN_INTERRUPCION
SES_00004925,VEH_0024324,SLOT_009,2025-06-01 00:21:00,2025-06-01 00:43:00,40.441,45,0,SIN_INTERRUPCION
SES_00004923,VEH_0024334,SLOT_013,2025-06-01 00:27:00,2025-06-01 01:50:00,42.867,62,0,SIN_INTERRUPCION
SES_00004924,VEH_0024331,SLOT_030,2025-06-01 01:11:00,2025-06-01 01:40:00,52.027,72,0,SIN_INTERRUPCION
SES_00004920,VEH_0024325,SLOT_016,2025-06-01 01:12:00,2025-06-01 01:34:00,33.499,76,0,SIN_INTERRUPCION
SES_00004926,VEH_0024342,SLOT_004,2025-06-01 01:42:00,2025-06-01 02:25:00,45.193,32,0,SIN_INTERRUPCION
SES_00004927,VEH_0024332,SLOT_032,2025-06-01 01:42:00,2025-06-01 02:23:00,46.096,34,0,SIN_INTERRUPCION
SES_00004928,VEH_0024336,SLOT_006,2025-06-01 02:14:00,2025-06-01 02:54:00,33.644,85,1,FALLO_CONECTOR
SES_00004922,VEH_0024330,SLOT_002,2025-06-01 02:23:00,2025-06-01 02:45:00,43.443,116,0,SIN_INTERRUPCION
